staging_relative_path,severity_label,file_size_bytes,width,height,aspect_ratio,image_mode,sha1_hash,duplicate_group_size,flags,recommendation
import_staging/accident_severity_image_dataset_v4/fatal/1504-37-_jpg.rf.ef47bdf18e5a1c9907909858beffd348.jpg,fatal,6606,300,300,1.0000,RGB,b6ed7faf41271ebe71fade75ec001d7af0cd6e35,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1504-43-_jpg.rf.c20131cf58d3ae28bc8b0f3c6b7daf7a.jpg,fatal,7314,300,300,1.0000,RGB,2185adf3295fd8ffc3545609a4ce9daa16062af3,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1504-52-_jpg.rf.d3d1e1ce37e0b3d64bac104f9d36dad1.jpg,fatal,7314,300,300,1.0000,RGB,609c57ce7a4882c3a2cd91a25c5b914d36d8a124,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1504-61-_jpg.rf.c46dd8a92d0d26762833e6d2f4b04a82.jpg,fatal,7172,300,300,1.0000,RGB,7829ae8d4118c1e8ec8e02085a2436649599a4df,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1504-7-_jpg.rf.42a3ee6977483d67a1a41ac6a0f72a7d.jpg,fatal,5679,300,300,1.0000,RGB,d32af375804c4042dc11e3da1ae056224de6031a,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1507-55-_jpg.rf.246ef06c78ae17296c8dd245a4d499a2.jpg,fatal,7018,300,300,1.0000,RGB,036ab556c6044a0dcc1cac3465dd2de3046face5,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1526-1-_jpg.rf.8b623fce72a6b8649b3c4a02862e2cb4.jpg,fatal,11984,300,300,1.0000,RGB,51ad8f438630dbf69a5070b96a23ced35981a4d8,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1526-2-_jpg.rf.81bb411ae78a37089b8510b2bd62ad6f.jpg,fatal,14990,300,300,1.0000,RGB,373608e8f996f5fe4f6070cce05ca26bb117f70e,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1526-3-_jpg.rf.ad178eb7c5938ac7669bd90fbfb310c4.jpg,fatal,13619,300,300,1.0000,RGB,394f6ce43543957490b01cbf336a671f9bcadcaa,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1526-5-_jpg.rf.3595f29b8d816557e0766af60adfb240.jpg,fatal,12789,300,300,1.0000,RGB,abff8ec6570648da8e744abf60e3194197b67710,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1526-6-_jpg.rf.0d6dda95362c0d2e3a5cb2dd795828e4.jpg,fatal,13902,300,300,1.0000,RGB,5361f5e855c15ffb6cf3756f434a4b91adc8abc9,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1533-200-_jpg.rf.75023ff6af17bbf52a4fa53d7c45c6ab.jpg,fatal,7073,300,300,1.0000,RGB,26aebac242448499e80027b0f9c0e670cd540af4,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1535-2-_jpg.rf.3467992653fa922a13f201bf30af54d1.jpg,fatal,8535,300,300,1.0000,RGB,ddae4ca23e25816c6217a274899f601f68693e7a,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1535-3-_jpg.rf.adf4c4e558a289c02fb6955eae8702c6.jpg,fatal,9412,300,300,1.0000,RGB,95ddc28ff5b98c5c09d3df9fbf962aae716c8d08,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1537-415-_jpg.rf.32aad2f4e437c1f42643d8373dc23b93.jpg,fatal,10753,300,300,1.0000,RGB,ead985381334471c2054e85b579247320ffa7927,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1537-432-_jpg.rf.b44b9d2d83749cc6d43b6e52e91360bb.jpg,fatal,10811,300,300,1.0000,RGB,9c6be9563f602884f089e17f01939642d51c8730,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1544-365-_jpg.rf.2e590f375b20b71add422b265dc90970.jpg,fatal,10233,300,300,1.0000,RGB,d3e7f2d087556de31bbd67cb513a85ec02b8f7f7,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1544-665-_jpg.rf.6c4178ae3a08de4d0e94827dd25da4a5.jpg,fatal,9486,300,300,1.0000,RGB,a91525c6b5c0ee6c6fe0a483704d4427fa7006c4,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1544-681-_jpg.rf.d516dde7986a4edf4c5dd9f539aba525.jpg,fatal,8508,300,300,1.0000,RGB,9ddc6b60a1ee2af29e33d15c15b81aacf0e5458f,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1545-1-_jpg.rf.a48c3998f2dbb512484fc0b48d212fc9.jpg,fatal,9933,300,300,1.0000,RGB,7e4a39a4f48c9023035cc2ca8d4ba0076c2ee3da,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1545-2-_jpg.rf.22f0aae56f66d60ee636652c9665b49c.jpg,fatal,8772,300,300,1.0000,RGB,3a43ee220bf46a812835dc34ceb7d6de2116f718,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1545-3-_jpg.rf.f3a262f823c08012aa080c9f7f945451.jpg,fatal,9905,300,300,1.0000,RGB,2035855932145defe12f5b90579227e5241d509d,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1567-231-_jpg.rf.6c38d33979b3e55e55938d5fcb1833ea.jpg,fatal,10893,300,300,1.0000,RGB,517c537e2d50011a2951345b43c3259f501dd580,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/1567-232-_jpg.rf.1bc595bd4ff13e9ae55a4b31dcd8066b.jpg,fatal,10729,300,300,1.0000,RGB,6a75d6a55a68d0d373cef40d5d4e1f0388666f21,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG-1022-_jpg.rf.304d27f6909dcce4612007020ef91042.jpg,fatal,9264,300,300,1.0000,RGB,04c2c12d403592ffc3bea8a145fe69d341b8dbae,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG-1027-_jpg.rf.8a82dcd798a075630b655c6c59cb5195.jpg,fatal,9939,300,300,1.0000,RGB,e5f87d6125a87fab13849e05955c95c6d33d1519,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG-1352-_jpg.rf.765f35b8be31d520e133dc610c2ada2b.jpg,fatal,9672,300,300,1.0000,RGB,07dbf9e59c4bab063baf211410eea1d6d853fc27,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG-1478-_jpg.rf.05a83aa75582c690c894713d2ba82650.jpg,fatal,10928,300,300,1.0000,RGB,5d69e0836a4010113f1a5e09af3e6b0c77a76ed1,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG-999-_jpg.rf.cada7511131a74cee674450be81895dc.jpg,fatal,9773,300,300,1.0000,RGB,2870360726f597e3b4c0cae06cac5e8b5ff7e7eb,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_2OKT2024-232-_jpg.rf.17859140d18d6830cb55c79c57ab90c8.jpg,fatal,14685,300,300,1.0000,RGB,4920a1b07bac9dadb6a03eef57a80591f36eb64e,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P3-1-_jpg.rf.e1d3ac5bef95330464f817681b3c9b11.jpg,fatal,9233,300,300,1.0000,RGB,47584c57d9eed8624d13fd6ce2d435a00828046f,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-1039-_jpg.rf.f072e25cbea7eb0c73b182a42b69e8f1.jpg,fatal,9858,300,300,1.0000,RGB,4031c0cbc53226d100e243ca9d8a2fe2dad320e2,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-1040-_jpg.rf.05e7c9489c6fe6c30492af2aa6af9e8e.jpg,fatal,10530,300,300,1.0000,RGB,d5013497c78d36f63288cd88f2aa2965ffbc2a70,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-1090-_jpg.rf.ba0397d2a6f76777242d6f3dbdf64984.jpg,fatal,10821,300,300,1.0000,RGB,0d278b3e8b1b43c6d191623d87f5e2283b9ea67d,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-1510-_jpg.rf.5dc319394e4836aa9dd2365b100fa420.jpg,fatal,8638,300,300,1.0000,RGB,f6eb34a35233a7a1890bd9ab5d47e30ed333a359,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-1517-_jpg.rf.d0b4cbcf2d43be5b151d2f504377a324.jpg,fatal,8290,300,300,1.0000,RGB,2ea8e188fffc987577edaa4b05ecebc1ced76b3e,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-156-_jpg.rf.12edce048d6c00f6937f15df1a4e71ab.jpg,fatal,9961,300,300,1.0000,RGB,39d9ef5fe96f36c3844c5f94f3ad2d7b73572995,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-157-_jpg.rf.53255c7c5d0d0764ba953e10a31250b3.jpg,fatal,8852,300,300,1.0000,RGB,84f1811f16d6aab4bb7793f95a5dec7d3e9edfd0,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-1648-_jpg.rf.f00e722d695750789e532c2a369f7fbe.jpg,fatal,9253,300,300,1.0000,RGB,ee668d4c3c59c78f5b46eca5ca3d7252b40bc40c,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-1649-_jpg.rf.1cf15493ff751c14c3b983dba82abb78.jpg,fatal,9647,300,300,1.0000,RGB,2d1f0a8d4845b0fc545cfdda21edebd0cde0a0e4,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-1719-_jpg.rf.f254341810bd2ca1439ee75b0bf55600.jpg,fatal,8936,300,300,1.0000,RGB,1fe18ba8aee2c7ab634f47b04329f847381f1618,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-183-_jpg.rf.8e7b8118f88ca0b0f49948345669e9a0.jpg,fatal,8313,300,300,1.0000,RGB,20a0082bc5a14c504e31cfa6598ded1487aa63a1,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-1845-_jpg.rf.8bfe1b2ab23bf94019def46d42378300.jpg,fatal,9739,300,300,1.0000,RGB,bf65ff3f696025bbf604a05b2f5964ae132fa0ff,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-185-_jpg.rf.e14aadf7c85ce9ea8fd906564dc7976a.jpg,fatal,10173,300,300,1.0000,RGB,2de98ea92026fe72f20d8e29e2b528a959708058,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-1882-_jpg.rf.e2b7d6c66e699dfa3c5fcf98123f1869.jpg,fatal,9990,300,300,1.0000,RGB,c442ffc31aa6340facd91be311e8eb31ba3f0633,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-1953-_jpg.rf.59b88c7f78e6a0bacbdb3a4c11f5e089.jpg,fatal,10366,300,300,1.0000,RGB,74c12f8cc1145e3bf3475dca22ffefad7771e7b3,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-200-_jpg.rf.98509c06fb8888aaea97b1e6c6a4235d.jpg,fatal,11469,300,300,1.0000,RGB,451cf19c1d088fc1b54255566bad9c4ca7a416bb,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-2024-_jpg.rf.2bf4b39419ba7a88541431b4d52f020a.jpg,fatal,10032,300,300,1.0000,RGB,1dd57cfac92ef60b1fd4ed65775cea5811857ee5,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-2159-_jpg.rf.46e58458bb1891ec1a25a418e34a4fd9.jpg,fatal,10512,300,300,1.0000,RGB,1847214645ae02db443e319c36b2edb68e0b1823,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-381-_jpg.rf.f4aaa883d0a5bd9d2e52aa2708635d23.jpg,fatal,10092,300,300,1.0000,RGB,19a801ce431c4fac7e6c4688773895f44dce5bed,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-382-_jpg.rf.b16e130bdd3ed51ce90b4368b62a9df6.jpg,fatal,10281,300,300,1.0000,RGB,4d2ae3598797ac6870bf6273773864659867ab06,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-404-_jpg.rf.74bc6350280b7f47e210a3ac3296411f.jpg,fatal,10053,300,300,1.0000,RGB,1af0d1c2c7a9b43074956db418db2381e1c149a5,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-458-_jpg.rf.edcd1d8d155be301f7f659453adbc3d1.jpg,fatal,9836,300,300,1.0000,RGB,9deab0e2fec6948a4b14b982b174a2fdc6760270,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-78-_jpg.rf.ebdfc2e7451cd7c360018632a2d15303.jpg,fatal,9832,300,300,1.0000,RGB,0772ea07521911be7eccefa035f49ab5a33bc50f,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-79-_jpg.rf.4fcb66d2d6ba6dbe791d5c6be1b5f7da.jpg,fatal,8150,300,300,1.0000,RGB,2809671dc8eee2287e761b7c5d2f0b31c045fe34,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-80-_jpg.rf.f9b9c4419f8e3ebc84089d11f6ab03ae.jpg,fatal,9793,300,300,1.0000,RGB,320a3113087b7dcfbf2bc49523edd0273c97cc50,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-981-_jpg.rf.f8bfde551983eb8b90e72e86cdaceee3.jpg,fatal,10961,300,300,1.0000,RGB,a64e1e0157959209179559e87333d891c658b4b6,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P4-992-_jpg.rf.c8ac4615720c20c7e0ebfd2bb1a61123.jpg,fatal,9712,300,300,1.0000,RGB,0a32b9e3481bdf5b62e3d1c40232136ab97ec2fa,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P5-172-_jpg.rf.ce3f6d82efe9d0ccc88c88af807c06b7.jpg,fatal,9734,300,300,1.0000,RGB,2a2bd6409af409e148846e7708343aeb09719ce3,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P5-173-_jpg.rf.3ad3090e98a6e66c319e0a7938cd665d.jpg,fatal,9318,300,300,1.0000,RGB,004aa138701ee4ce85ba8ce9cf111fc5a9f55dce,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P5-399-_jpg.rf.19652c03ff5fef29eaf6d3861a25581c.jpg,fatal,9221,300,300,1.0000,RGB,ac62c4de8abe9022d88409b3a1aafc204dbee9ef,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P5-477-_jpg.rf.13217adc22af37dc2533b42d26fec873.jpg,fatal,10969,300,300,1.0000,RGB,3c566f3d1964514c99b4974282a971d7022846a5,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P5-525-_jpg.rf.33cabcd86d192221aac5fceed6e6c5c8.jpg,fatal,10081,300,300,1.0000,RGB,f70b994884f54301aeabe429bbac7deb126027c8,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P5-606-_jpg.rf.74e6d49540e1ca4f60e2d2cf93055f30.jpg,fatal,9819,300,300,1.0000,RGB,ce8779a7506585613ec5f3e6a431e73852396c7c,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P5-754-_jpg.rf.6009fee6191657750de76e8651a39732.jpg,fatal,9816,300,300,1.0000,RGB,5d171411466eb59850590c63a6c309aebdc3f233,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P5-88-_jpg.rf.5b7a781a258832a2b2785a3afead4df8.jpg,fatal,9220,300,300,1.0000,RGB,d9a1ed8c43251cf327ad22c1d9245289f6d22f06,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-100-_jpg.rf.d85bbb49fe063620c0017ff0a94e83d6.jpg,fatal,10685,300,300,1.0000,RGB,11e35afecdca1732f56cb049124c3abfcd616c56,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-106-_jpg.rf.f1f65ba8faf05922fbbdd2429207f53b.jpg,fatal,11108,300,300,1.0000,RGB,c12717e3fab230faa9ab35cf55fe3a761ef433f2,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-115-_jpg.rf.bd6b7fb537ad83006516dadd6f55cdb3.jpg,fatal,12188,300,300,1.0000,RGB,fe58c64dd45a8ac88f0c2a9384390cb124296f74,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-122-_jpg.rf.6b44ae8dac9127a7f68776a426704378.jpg,fatal,11775,300,300,1.0000,RGB,3d057874e2117e1acca55ce6c5aba8faea0217a2,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-141-_jpg.rf.d9b68453395509c41f593c1e464e0111.jpg,fatal,10330,300,300,1.0000,RGB,8b1e6961eac4143eb416f76ceccc8b5b43a8d0d0,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-156-_jpg.rf.7351a39d59f4120d88bc8c8f7a3a200f.jpg,fatal,12359,300,300,1.0000,RGB,7adb1aa0ae812e866d61c2770906104b4975a768,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-157-_jpg.rf.fd3c511d7047b4e7e4a08930ac9916bb.jpg,fatal,11791,300,300,1.0000,RGB,db7f8505225f80b36faadca1ab1c4400285b4fc2,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-176-_jpg.rf.528518bdbe8789a7ef12bac402a907b2.jpg,fatal,10290,300,300,1.0000,RGB,94a66631cfdff1dcb1d93821a3d7d2f7e43962fc,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-182-_jpg.rf.42805554921b7db064babab50694aea2.jpg,fatal,12748,300,300,1.0000,RGB,ad0e7ddd87e6d8a4b9caa532052b7fde351c0853,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-198-_jpg.rf.7fa51e4e6ec3ee8dc34c23185c718750.jpg,fatal,14315,300,300,1.0000,RGB,2f416d9069721f9a7d398afd3e72edc199ca10e2,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-236-_jpg.rf.c34ee8cfe78e7e1cf551e90055bade20.jpg,fatal,10500,300,300,1.0000,RGB,82d799b5f7bf36cc14acddb38d53b2c13c7ff2ad,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-244-_jpg.rf.a7e93780a32c6af81aa84395f71a162b.jpg,fatal,12563,300,300,1.0000,RGB,8fdf8b30c0add2c4e2a8dd8948bed3062688e5a4,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-261-_jpg.rf.86fdcdc57d6f8a2b61b4a0f8c5afd434.jpg,fatal,12772,300,300,1.0000,RGB,cb1a430da2233e12bc6d76488f74977bf533810f,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-265-_jpg.rf.60fc41ad412c0e0d0dc0133d7e9042a8.jpg,fatal,14972,300,300,1.0000,RGB,4f40ac479faef84bc7c6b9b210897ba80da6467d,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-312-_jpg.rf.a5ba0c592a5032775d47e06b62c4a985.jpg,fatal,9971,300,300,1.0000,RGB,f527297f78bfc53578283b3071536097dc406b7c,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-338-_jpg.rf.0cb436e1328c1bccde79a0c519e12a2c.jpg,fatal,9022,300,300,1.0000,RGB,8f0e351ab2814ea11a165d1b00dc86539f648d01,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-344-_jpg.rf.bc13030fd6702122e427fefa2c3f239c.jpg,fatal,8325,300,300,1.0000,RGB,55fb8770d2e921e1ad5b6a1e7fa53291b00a5c61,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-354-_jpg.rf.54e58c590c30700c719c7ef5a73508a6.jpg,fatal,13628,300,300,1.0000,RGB,83ece3d4c46b00fa69cb42e2801093d7e4f50837,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/BEAMNG_P6-359-_jpg.rf.787db849d9ae2908332a820d4f437bbd.jpg,fatal,8572,300,300,1.0000,RGB,bb1506dc1683ccdcf70412833919de5467d2d2cf,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/crash-yt-1-_jpg.rf.e41f8dc77e29a230b4406ca9fc926365.jpg,fatal,6051,300,300,1.0000,RGB,08110b5d6c2235514bfafe6d75975ea318ea2df0,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/crash-yt-1434-_jpg.rf.1e0669294aa349fcca72937bf1f1a299.jpg,fatal,6168,300,300,1.0000,RGB,eb5acda186a683d6a54be65e8388e6876a34e96e,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/crash-yt-36-_jpg.rf.995f1f6c3747bbb24bbc3d2bffd0788e.jpg,fatal,8405,300,300,1.0000,RGB,eeef027e01ea4bae98f93e01d7fe6f16a6857b8b,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/crash-yt-650-_jpg.rf.2b0ca3846f7c8a1c8afd23ea1ef03177.jpg,fatal,6969,300,300,1.0000,RGB,fee00c7e1fd3e00755c653bf0a85a2b657653cc8,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/crash-yt-855-_jpg.rf.7b57f3956a6047ffbd97f4344dbcb151.jpg,fatal,10217,300,300,1.0000,RGB,d4e5443e173b69b995a99e527b2c3fc130fd0ba8,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/ELEDRYMAN-1-_jpg.rf.fa5ba07d13d3f795159d303f8a7e80fa.jpg,fatal,9402,300,300,1.0000,RGB,d929ba79a17114402281be0758974767dd91600a,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/ELEDRYMAN-162-_jpg.rf.1086ab3e46932b0681d338e03aae5464.jpg,fatal,8793,300,300,1.0000,RGB,0353dfb9f74f20344b1731f3bf397989376ff685,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/ELEDRYMAN-165-_jpg.rf.3fc70e17ab89a63c435de68b7a756531.jpg,fatal,7441,300,300,1.0000,RGB,71c5f23de11acce703fe85d0acc38a027105f51c,1,none,ready_for_human_review
import_staging/accident_severity_image_dataset_v4/fatal/ELEDRYMAN-2-_jpg.rf.a93ba4dc5b2c52a6b7fb666f29cd2144.jpg,fatal,7007,300,300,1.0000,RGB,49e322e54a412d5c7f7fdeef4875fc28345838fd,1,none,ready_for_human_review
