image_relative_path,severity_label,source_domain,municipality,province,barangay,latitude,longitude,incident_type,description,weather,review_status
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0072.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0073.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0074.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0075.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0076.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0077.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0078.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0079.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0080.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0081.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0082.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0083.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0084.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0085.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0086.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0087.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0088.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0089.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0090.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0091.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0092.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0093.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0094.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0095.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0096.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0097.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0098.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0099.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0100.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0101.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0102.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0103.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0104.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0105.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0106.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0107.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0108.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0109.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0110.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0111.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0112.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0113.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0114.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0115.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0116.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0117.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0118.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0119.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0120.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0121.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0122.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0123.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0124.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0125.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0126.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0127.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0128.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0129.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0130.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0131.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0132.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0133.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/minor/trial_minor_0134.jpg,minor,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for minor.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0001.jpg,serious,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for serious.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0002.jpg,serious,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for serious.,unknown,approved_production_candidate_external_kaggle_300
curated/external_trial_accident_severity_image_dataset_v4/images/train/serious/trial_serious_0003.jpg,serious,road_accident,,,,,,vehicular_accident,Approved external production-candidate image for serious.,unknown,approved_production_candidate_external_kaggle_300
