image_relative_path,severity_label,source_domain,municipality,province,barangay,latitude,longitude,incident_type,description,weather,review_status
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0038.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0039.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0040.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0041.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/serious/trial_serious_0042.jpg,serious,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for serious.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0001.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0002.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0003.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0004.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0005.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0006.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0007.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0008.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0009.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0010.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0011.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0012.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0013.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0014.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0015.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0016.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0017.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0018.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0019.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0020.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0021.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0022.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0023.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0024.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0025.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0026.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0027.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0028.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0029.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0030.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0031.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0032.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0033.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0034.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0035.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0036.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0037.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0038.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0039.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0040.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0041.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
curated/external_trial_accident_images_analysis_dataset/images/train/fatal/trial_fatal_0042.jpg,fatal,road_accident,,,,,,vehicular_accident,Approved low-resolution external trial import for fatal.,unknown,approved_external_trial_lowres
